,0
177,0.6951862573623657
178,0.49155163764953613
179,0.4344837963581085
180,0.4379962682723999
181,0.49155163764953613
182,0.3975796103477478
183,0.4442986845970154
184,0.6756515502929688
185,0.3993866741657257
186,0.4442986845970154
187,0.49155163764953613
188,0.2933422029018402
189,0.49316439032554626
190,0.5277750492095947
191,0.6970236301422119
192,0.5277750492095947
193,0.3308797776699066
194,0.4460424482822418
195,0.4442986845970154
196,0.2503754198551178
197,0.22538810968399048
198,0.22538810968399048
199,0.22538810968399048
200,0.22133667767047882
201,0.22227896749973297
202,0.25846487283706665
203,0.22538810968399048
204,0.25917622447013855
205,0.22133667767047882
206,0.23462942242622375
207,0.23462942242622375
208,0.22538810968399048
209,0.2262909710407257
210,0.22133667767047882
211,0.2503754198551178
212,0.2262909710407257
213,0.2262909710407257
214,0.22538810968399048
215,0.23462942242622375
216,0.2262909710407257
217,0.23462942242622375
218,0.35383713245391846
219,0.35383713245391846
220,0.22538810968399048
221,0.2262909710407257
222,0.2262909710407257
223,0.35383713245391846
224,0.22538810968399048
225,0.22220762073993683
226,0.22538810968399048
227,0.23518919944763184
228,0.2612302899360657
229,0.410464346408844
230,0.280890554189682
231,0.2710643410682678
232,0.3975796103477478
233,0.2514883577823639
234,0.35383713245391846
235,0.24510766565799713
236,0.45842233300209045
237,0.2503754198551178
238,0.30311304330825806
239,0.21704283356666565
240,0.2612302899360657
241,0.44429919123649597
242,0.280890554189682
243,0.280890554189682
244,0.2757280766963959
245,0.2503754198551178
246,0.27585315704345703
247,0.280890554189682
248,0.4417405128479004
249,0.29108256101608276
250,0.35383713245391846
251,0.2612302899360657
252,0.2503754198551178
253,0.35383713245391846
254,0.2612302899360657
255,0.3975796103477478
256,0.23421545326709747
257,0.2612302899360657
258,0.25917622447013855
259,0.3975796103477478
260,0.3975796103477478
261,0.369388222694397
262,0.3699958026409149
263,0.4460430145263672
264,0.3975796103477478
265,0.2643522322177887
266,0.22538810968399048
267,0.2503754198551178
268,0.3975796103477478
269,0.2503754198551178
270,0.2503754198551178
271,0.4460430145263672
272,0.2514883577823639
273,0.2262909710407257
274,0.2503754198551178
275,0.4025058448314667
276,0.23849289119243622
277,0.2262909710407257
278,0.2933422029018402
279,0.2503754198551178
280,0.2262909710407257
281,0.2710643410682678
282,0.280890554189682
283,0.2503754198551178
284,0.35383713245391846
285,0.429227352142334
286,0.2503754198551178
287,0.35383713245391846
288,0.38794612884521484
289,0.35383713245391846
290,0.28223851323127747
291,0.2612302899360657
292,0.3975796103477478
293,0.3975796103477478
294,0.280890554189682
295,0.26122987270355225
296,0.2710643410682678
297,0.4025058448314667
298,0.2503754198551178
299,0.425401896238327
300,0.3975796103477478
301,0.44429919123649597
302,0.31859090924263
303,0.25350287556648254
304,0.4151703417301178
305,0.3993866741657257
306,0.41311365365982056
307,0.2503754198551178
308,0.2514883577823639
309,0.3975796103477478
310,0.3975796103477478
311,0.2514883577823639
312,0.2514883577823639
313,0.44429919123649597
314,0.2503754198551178
315,0.38616588711738586
316,0.2503754198551178
317,0.4442986845970154
318,0.3975796103477478
319,0.2514883577823639
320,0.28223851323127747
321,0.31859090924263
322,0.3975796103477478
323,0.3993866741657257
324,0.2503754198551178
325,0.27299484610557556
326,0.5368330478668213
327,0.35383713245391846
328,0.3598002791404724
329,0.307085782289505
330,0.2514883577823639
331,0.4442986845970154
332,0.3752036690711975
333,0.2612302899360657
334,0.2514883577823639
335,0.256102979183197
336,0.410464346408844
337,0.2612302899360657
338,0.2757280766963959
339,0.38794612884521484
340,0.44429919123649597
341,0.35383713245391846
342,0.4025058448314667
343,0.39029350876808167
344,0.41574227809906006
345,0.49316439032554626
346,0.35562586784362793
347,0.4442986845970154
348,0.2514883577823639
349,0.3975796103477478
350,0.4344837963581085
351,0.280890554189682
352,0.280890554189682
353,0.3975796103477478
354,0.731683611869812
355,0.41311365365982056
356,0.3993866741657257
357,0.3975796103477478
358,0.44445908069610596
359,0.35383713245391846
360,0.6371147036552429
361,0.280890554189682
362,0.45842233300209045
363,0.49155163764953613
364,0.2612302899360657
365,0.4442986845970154
366,0.28223851323127747
367,0.4460430145263672
368,0.3975796103477478
369,0.3975796103477478
370,0.3975796103477478
371,0.4240953326225281
372,0.2262909710407257
373,0.4442986845970154
374,0.3975796103477478
375,0.3975796103477478
376,0.24231530725955963
377,0.7327696681022644
378,0.2966524362564087
379,0.21939760446548462
380,0.4709305167198181
381,0.21715176105499268
382,0.600881814956665
383,0.27585315704345703
384,0.2514883577823639
385,0.5277750492095947
386,0.2655368447303772
387,0.6431605815887451
388,0.23281961679458618
389,0.43257105350494385
390,0.280890554189682
391,0.46157655119895935
392,0.24425366520881653
393,0.6072216033935547
394,0.7060449123382568
395,0.280890554189682
396,0.17407022416591644
397,0.2970219850540161
398,0.5368330478668213
399,0.7336481809616089
400,0.3308797776699066
401,0.6054306030273438
402,0.41835156083106995
403,0.7579622268676758
404,0.7115907073020935
405,0.5125885605812073
406,0.31524163484573364
407,0.2514883577823639
408,0.3579765856266022
409,0.5105727910995483
410,0.4819456934928894
411,0.5207399129867554
412,0.47997722029685974
413,0.6944299340248108
414,0.47712698578834534
415,0.47712698578834534
416,0.22745026648044586
417,0.43257051706314087
418,0.506763756275177
419,0.2839133143424988
420,0.2742343842983246
421,0.6970236301422119
422,0.4460430145263672
423,0.59466153383255
424,0.23462942242622375
425,0.2657879590988159
426,0.6037507057189941
427,0.3250190019607544
428,0.5867363214492798
429,0.24100768566131592
430,0.2439870834350586
431,0.7312265634536743
432,0.5239301323890686
433,0.46705424785614014
434,0.2839133143424988
435,0.7272502779960632
436,0.3049665093421936
437,0.5876858830451965
438,0.7291057705879211
439,0.47933247685432434
440,0.2611301839351654
441,0.3260311484336853
442,0.7460179924964905
443,0.23849289119243622
444,0.3087133765220642
445,0.280890554189682
446,0.2643517553806305
447,0.5399205088615417
448,0.4958174228668213
449,0.24918995797634125
450,0.2514883577823639
451,0.49504974484443665
452,0.5439808368682861
453,0.4958174228668213
454,0.5258349776268005
455,0.5455381870269775
456,0.5037438273429871
457,0.5469288229942322
458,0.47997722029685974
459,0.31699734926223755
460,0.38806334137916565
461,0.27299484610557556
462,0.24287471175193787
463,0.47960522770881653
464,0.49316439032554626
465,0.2631940543651581
466,0.49316439032554626
467,0.5351471304893494
468,0.25846487283706665
469,0.45852866768836975
470,0.25620079040527344
471,0.44445908069610596
472,0.48969918489456177
473,0.23518919944763184
474,0.7312265634536743
475,0.7292882800102234
476,0.2491895705461502
477,0.2342483252286911
478,0.4826532006263733
479,0.46751800179481506
480,0.24682295322418213
481,0.2914300858974457
482,0.6233296990394592
483,0.3740154206752777
484,0.22538810968399048
485,0.48254358768463135
486,0.7067303657531738
487,0.4567875862121582
488,0.5239019393920898
489,0.22541458904743195
490,0.21712157130241394
491,0.43103134632110596
492,0.4681003987789154
493,0.582115113735199
494,0.4681003987789154
495,0.7052021622657776
496,0.6114391684532166
497,0.20119908452033997
498,0.4360782206058502
499,0.6041529178619385
500,0.27283579111099243
501,0.22072447836399078
502,0.40250521898269653
503,0.2168586552143097
504,0.23723557591438293
505,0.7135611176490784
506,0.21785609424114227
507,0.2168586552143097
508,0.22538810968399048
509,0.7094367146492004
510,0.22561191022396088
511,0.7310255765914917
512,0.23020033538341522
513,0.4604355990886688
514,0.237172469496727
515,0.22668355703353882
516,0.3760412633419037
517,0.45852866768836975
518,0.2059829980134964
519,0.7129706144332886
520,0.4728938937187195
521,0.2121688425540924
522,0.22538810968399048
523,0.6883372664451599
524,0.4062224328517914
525,0.21731935441493988
526,0.43458300828933716
527,0.2176441103219986
528,0.6644039750099182
529,0.21712127327919006
530,0.21014755964279175
531,0.22467389702796936
532,0.22745026648044586
533,0.2356700599193573
534,0.22347767651081085
535,0.47092998027801514
536,0.5138217806816101
537,0.47119423747062683
538,0.46562278270721436
539,0.4642692506313324
540,0.22828243672847748
541,0.22745026648044586
542,0.45238789916038513
543,0.2028122991323471
544,0.21602289378643036
545,0.219276562333107
546,0.4538140892982483
547,0.4749875068664551
548,0.2904309332370758
549,0.5135456323623657
550,0.2604101598262787
551,0.476937860250473
552,0.6023310422897339
553,0.45570775866508484
554,0.709051251411438
555,0.2393435388803482
556,0.47767215967178345
557,0.25917384028434753
558,0.45540928840637207
559,0.47781282663345337
560,0.5583422183990479
561,0.4297424256801605
562,0.5211886167526245
563,0.2312147468328476
564,0.22998718917369843
565,0.31265878677368164
566,0.4493469297885895
567,0.6720958352088928
568,0.49504974484443665
569,0.4957422912120819
570,0.4489849805831909
571,0.429226815700531
572,0.332745760679245
573,0.21021585166454315
574,0.22538810968399048
575,0.4481235146522522
576,0.4100412428379059
577,0.26120245456695557
578,0.22536782920360565
579,0.5674896240234375
580,0.6989965438842773
581,0.7324561476707458
582,0.41110050678253174
583,0.43492287397384644
584,0.6886935234069824
585,0.4240953326225281
586,0.5498244762420654
587,0.6567942500114441
588,0.7115086317062378
589,0.5013425350189209
590,0.7295668721199036
591,0.605069100856781
592,0.3924117982387543
593,0.7326535582542419
594,0.21778206527233124
595,0.4564186632633209
596,0.22072447836399078
597,0.7177968621253967
598,0.7104414105415344
599,0.7130355834960938
600,0.6974691152572632
601,0.6428705453872681
602,0.2168586552143097
603,0.24052484333515167
604,0.7133081555366516
605,0.7150368094444275
606,0.7203576564788818
607,0.5218308568000793
608,0.5606546998023987
609,0.6706191897392273
610,0.49155163764953613
611,0.4152720272541046
612,0.20623831450939178
613,0.49504974484443665
614,0.5447894930839539
615,0.66957026720047
616,0.4950490891933441
617,0.6952672600746155
618,0.20186719298362732
619,0.6832862496376038
620,0.7099143862724304
621,0.6948590874671936
622,0.458031564950943
623,0.21788612008094788
624,0.23806440830230713
625,0.4634793996810913
626,0.49504974484443665
627,0.40810027718544006
628,0.21077869832515717
629,0.21857546269893646
630,0.44058480858802795
631,0.49539798498153687
632,0.7124239206314087
633,0.6323135495185852
634,0.2512196898460388
635,0.4410492777824402
636,0.5999518036842346
637,0.21623893082141876
638,0.5458927750587463
639,0.22795705497264862
640,0.6587562561035156
641,0.2282053381204605
642,0.21652790904045105
643,0.22600319981575012
644,0.6983444690704346
645,0.7442808747291565
646,0.41644686460494995
647,0.6851065754890442
648,0.22916178405284882
649,0.6782059669494629
650,0.6548514366149902
651,0.5578687191009521
652,0.479736864566803
653,0.6399900317192078
654,0.7114220857620239
655,0.6846606135368347
656,0.6419407725334167
657,0.2455146163702011
658,0.6936978697776794
659,0.7298014760017395
660,0.7049900889396667
661,0.4537452459335327
662,0.3852711021900177
663,0.21646983921527863
664,0.49408432841300964
665,0.48115187883377075
666,0.7769416570663452
667,0.6815298199653625
668,0.7815201282501221
669,0.45271724462509155
670,0.20904235541820526
671,0.20868250727653503
672,0.21788612008094788
673,0.26676326990127563
674,0.23746831715106964
675,0.23542915284633636
676,0.22444191575050354
677,0.4484834372997284
678,0.47767215967178345
679,0.21488820016384125
680,0.20460131764411926
681,0.2073381543159485
682,0.22538810968399048
683,0.38924911618232727
684,0.21646983921527863
685,0.20441175997257233
686,0.7167072296142578
687,0.409078985452652
688,0.4833003878593445
689,0.5429307222366333
690,0.5997369885444641
691,0.21646983921527863
692,0.20425739884376526
693,0.4371609389781952
694,0.21785609424114227
695,0.5473471283912659
696,0.2110804319381714
697,0.23356881737709045
698,0.21993710100650787
699,0.21819458901882172
700,0.4131397008895874
701,0.21803532540798187
702,0.22462345659732819
703,0.201222226023674
704,0.416962206363678
705,0.4756411910057068
706,0.7787105441093445
707,0.22827573120594025
708,0.2097509205341339
709,0.20992758870124817
710,0.44651567935943604
711,0.22827573120594025
712,0.31699785590171814
713,0.26113054156303406
714,0.3033897280693054
715,0.2503754198551178
716,0.2503754198551178
717,0.24231530725955963
718,0.23849289119243622
719,0.22538810968399048
720,0.2710643410682678
721,0.2538837194442749
722,0.2503754198551178
723,0.2514883577823639
724,0.6552026271820068
725,0.23209500312805176
726,0.3838900625705719
727,0.5059160590171814
728,0.32225480675697327
729,0.27415698766708374
730,0.3260311484336853
731,0.2846282720565796
732,0.248942568898201
733,0.49155163764953613
734,0.2846282720565796
735,0.2503754198551178
736,0.6974807381629944
737,0.6144885420799255
738,0.4818481504917145
739,0.24312062561511993
740,0.4369582235813141
741,0.4739042818546295
742,0.248942568898201
743,0.7171936631202698
744,0.4593009352684021
745,0.783600389957428
746,0.5290747880935669
747,0.22745026648044586
748,0.4819197952747345
749,0.21623893082141876
750,0.47509413957595825
751,0.5343517065048218
752,0.46469298005104065
753,0.22538810968399048
754,0.49458688497543335
755,0.4460424482822418
756,0.4722374975681305
757,0.21569833159446716
758,0.4319499433040619
759,0.6464899778366089
760,0.546513557434082
761,0.42499250173568726
762,0.21951095759868622
763,0.20186719298362732
764,0.20955120027065277
765,0.4997226297855377
766,0.46952933073043823
767,0.5073032975196838
768,0.24061304330825806
769,0.4002893269062042
770,0.407830148935318
771,0.22060526907444
772,0.5115658044815063
773,0.2433636337518692
774,0.5257410407066345
775,0.25342243909835815
776,0.26206931471824646
777,0.7324188351631165
778,0.47980260848999023
779,0.6050181984901428
780,0.6052154302597046
781,0.5506641864776611
782,0.5593634247779846
783,0.5247506499290466
784,0.2545783817768097
785,0.5217240452766418
786,0.5968756675720215
787,0.6453952789306641
788,0.2400529533624649
789,0.4818481504917145
790,0.5167290568351746
791,0.26240935921669006
792,0.5741970539093018
793,0.4896240830421448
794,0.22227896749973297
795,0.20351487398147583
796,0.2179238200187683
797,0.22748957574367523
798,0.2437654286623001
799,0.21536685526371002
800,0.45129725337028503
801,0.21612173318862915
802,0.41166451573371887
803,0.25766387581825256
804,0.5088803768157959
805,0.690804660320282
806,0.7446029186248779
807,0.7354055047035217
808,0.543694257736206
809,0.5043410062789917
810,0.6931743025779724
811,0.2503754198551178
812,0.24231530725955963
813,0.2631940543651581
814,0.4442986845970154
815,0.4409090280532837
816,0.32552117109298706
817,0.27415698766708374
818,0.280890554189682
819,0.5350624918937683
820,0.280890554189682
821,0.49155163764953613
822,0.24231530725955963
823,0.22795705497264862
824,0.43257051706314087
825,0.2503754198551178
826,0.2381914108991623
827,0.24516518414020538
828,0.22471867501735687
829,0.619173526763916
830,0.28881728649139404
831,0.2839133143424988
832,0.5366906523704529
833,0.2503754198551178
834,0.3033897280693054
835,0.2839133143424988
836,0.24628953635692596
837,0.2935364246368408
838,0.2839133143424988
839,0.6320220828056335
840,0.7746703624725342
841,0.5488897562026978
842,0.5167295932769775
843,0.70829176902771
844,0.43268483877182007
845,0.47432219982147217
846,0.43960097432136536
847,0.2376900017261505
848,0.22538810968399048
849,0.6931740641593933
850,0.704169511795044
851,0.48981598019599915
852,0.22133667767047882
853,0.2310580313205719
854,0.44986453652381897
855,0.21712157130241394
856,0.22072447836399078
857,0.2535032331943512
858,0.22072447836399078
859,0.22220762073993683
860,0.42781418561935425
861,0.21973957121372223
862,0.39497530460357666
863,0.6440327763557434
864,0.22538810968399048
865,0.462875634431839
866,0.4780673682689667
867,0.23328350484371185
868,0.23098933696746826
869,0.6057776808738708
870,0.6593306064605713
871,0.7359262704849243
872,0.506763756275177
873,0.2839133143424988
874,0.26057854294776917
875,0.6972494125366211
876,0.27299484610557556
877,0.2681578993797302
878,0.4251127243041992
879,0.4447728395462036
880,0.6962692141532898
881,0.23849289119243622
882,0.22745026648044586
883,0.26057854294776917
884,0.31699785590171814
885,0.5070269703865051
886,0.2503754198551178
887,0.5863152742385864
888,0.24918995797634125
889,0.5218308568000793
890,0.4722374975681305
891,0.22133667767047882
892,0.48976147174835205
893,0.23691289126873016
894,0.4609212875366211
895,0.27943000197410583
896,0.4749129116535187
897,0.4958174228668213
898,0.3951514959335327
899,0.24510766565799713
900,0.22538810968399048
901,0.25936537981033325
902,0.24918995797634125
903,0.24287471175193787
904,0.24628953635692596
905,0.2935364246368408
906,0.24510766565799713
907,0.4369582235813141
908,0.2757280766963959
909,0.5272899866104126
910,0.2503754198551178
911,0.280890554189682
912,0.2528951168060303
913,0.248942568898201
914,0.248942568898201
915,0.24493853747844696
916,0.24918995797634125
917,0.44812414050102234
918,0.6131907105445862
919,0.4820731580257416
920,0.2315969467163086
921,0.22900177538394928
922,0.7015385627746582
923,0.4015834927558899
924,0.5249873399734497
925,0.22745026648044586
926,0.7036705613136292
927,0.711786150932312
928,0.44947531819343567
929,0.4123654365539551
930,0.46740055084228516
931,0.2514883577823639
932,0.4780673682689667
933,0.461575984954834
934,0.7199305891990662
935,0.5211833715438843
936,0.2534548342227936
937,0.5174219608306885
938,0.23745718598365784
939,0.49892133474349976
940,0.2766364812850952
941,0.23462942242622375
942,0.701056718826294
943,0.6611703634262085
944,0.2457195520401001
945,0.5013014078140259
946,0.48020869493484497
947,0.22220762073993683
948,0.22394880652427673
949,0.4681003987789154
950,0.7015385627746582
951,0.7291764616966248
952,0.22220762073993683
953,0.21939760446548462
954,0.7057605385780334
955,0.4551313519477844
956,0.5282168984413147
957,0.4911380708217621
958,0.6878231167793274
959,0.702045738697052
960,0.280890554189682
961,0.7491694092750549
962,0.22133667767047882
963,0.22538810968399048
964,0.2503754198551178
965,0.2286679595708847
966,0.2399965226650238
967,0.22133667767047882
968,0.49428024888038635
969,0.24862557649612427
970,0.4436514675617218
971,0.22745026648044586
972,0.458031564950943
973,0.7080036997795105
974,0.49551236629486084
975,0.22220762073993683
976,0.22691012918949127
977,0.2689346671104431
978,0.2152595967054367
979,0.589648962020874
980,0.43553251028060913
981,0.2537924647331238
982,0.5471093058586121
983,0.23842890560626984
984,0.25796061754226685
985,0.22444191575050354
986,0.2674196660518646
987,0.24628572165966034
988,0.4396442770957947
989,0.43050575256347656
990,0.5410076379776001
991,0.22964604198932648
992,0.2168586552143097
993,0.5299469828605652
994,0.645366370677948
995,0.7260960936546326
996,0.5842827558517456
997,0.22538810968399048
998,0.23020033538341522
999,0.7136622071266174
1000,0.7110195159912109
1001,0.37155580520629883
1002,0.26522770524024963
1003,0.512914776802063
1004,0.49016711115837097
1005,0.43905580043792725
1006,0.7024115920066833
1007,0.39114293456077576
1008,0.2555696368217468
1009,0.21696701645851135
1010,0.7017796635627747
1011,0.21712157130241394
1012,0.43390247225761414
1013,0.23039600253105164
1014,0.48762017488479614
1015,0.39982908964157104
1016,0.670966386795044
1017,0.5363624095916748
1018,0.25109949707984924
1019,0.2328130155801773
1020,0.43907079100608826
1021,0.5698907971382141
1022,0.258933961391449
1023,0.4627486765384674
1024,0.5985581278800964
1025,0.22912882268428802
1026,0.49362918734550476
1027,0.5200569033622742
1028,0.43410828709602356
1029,0.22795705497264862
1030,0.4957422912120819
1031,0.549294114112854
1032,0.2724088728427887
1033,0.6059653759002686
1034,0.5567758679389954
1035,0.7288199067115784
1036,0.7101055383682251
1037,0.4746783673763275
1038,0.6664180159568787
1039,0.2436848133802414
1040,0.42164695262908936
1041,0.22795705497264862
1042,0.22247323393821716
1043,0.21712157130241394
1044,0.41977402567863464
1045,0.42945507168769836
1046,0.4600469172000885
1047,0.4489849805831909
1048,0.5427089929580688
1049,0.21712632477283478
1050,0.7385185956954956
1051,0.7156031727790833
1052,0.6334688067436218
1053,0.5202956199645996
1054,0.5553844571113586
1055,0.2756606638431549
1056,0.2510673999786377
1057,0.4940849542617798
1058,0.41271910071372986
1059,0.4566386044025421
1060,0.48181238770484924
1061,0.20449481904506683
1062,0.22035489976406097
1063,0.2171514630317688
1064,0.6154589056968689
1065,0.4749981462955475
1066,0.45862939953804016
1067,0.21908333897590637
1068,0.22295531630516052
1069,0.2261873334646225
1070,0.5293688178062439
1071,0.7155998945236206
1072,0.3406733274459839
1073,0.23590828478336334
1074,0.37661537528038025
1075,0.4623333513736725
1076,0.4390861690044403
1077,0.21282164752483368
1078,0.7028670907020569
1079,0.46517857909202576
1080,0.26862433552742004
1081,0.4821830987930298
1082,0.21973291039466858
1083,0.2551631033420563
1084,0.44192829728126526
1085,0.5047978162765503
1086,0.44779258966445923
1087,0.4496253430843353
1088,0.4290359616279602
1089,0.4131484031677246
1090,0.3747986853122711
1091,0.5113826394081116
1092,0.2621367275714874
1093,0.222876638174057
1094,0.2234891802072525
1095,0.2263970673084259
1096,0.2190832942724228
1097,0.38286182284355164
1098,0.2545950710773468
1099,0.5537573099136353
1100,0.48149025440216064
1101,0.4687354564666748
1102,0.5024797320365906
1103,0.6247553825378418
1104,0.5945225954055786
1105,0.5643894076347351
1106,0.7108070254325867
1107,0.2571812570095062
1108,0.47228047251701355
1109,0.4086052477359772
1110,0.21420106291770935
1111,0.4699151813983917
1112,0.6463289856910706
1113,0.22317399084568024
1114,0.20074525475502014
1115,0.6895694732666016
1116,0.6760546565055847
1117,0.6259846091270447
1118,0.6893316507339478
1119,0.7184616923332214
1120,0.24516518414020538
1121,0.4369576871395111
1122,0.3599471151828766
1123,0.23937451839447021
1124,0.3599471151828766
1125,0.44445908069610596
1126,0.24628953635692596
1127,0.5251942276954651
1128,0.25846487283706665
1129,0.7059299349784851
1130,0.6972619295120239
1131,0.23518919944763184
1132,0.5038956999778748
1133,0.23518919944763184
1134,0.2439870834350586
1135,0.2643517553806305
1136,0.2808901071548462
1137,0.7331461310386658
1138,0.2584644556045532
1139,0.23518919944763184
1140,0.6965915560722351
1141,0.4577120542526245
1142,0.714716911315918
1143,0.23421545326709747
1144,0.2614082992076874
1145,0.23015764355659485
1146,0.22220762073993683
1147,0.2400432825088501
1148,0.25846487283706665
1149,0.2340749055147171
1150,0.2400432825088501
1151,0.3599471151828766
1152,0.38559457659721375
1153,0.44445908069610596
1154,0.23421545326709747
1155,0.6927961707115173
1156,0.2366245687007904
1157,0.5599296689033508
1158,0.26113054156303406
1159,0.6719545722007751
1160,0.48073187470436096
1161,0.6899847984313965
1162,0.2503754198551178
1163,0.3599471151828766
1164,0.2153051495552063
1165,0.5347733497619629
1166,0.40114733576774597
1167,0.461575984954834
1168,0.23421545326709747
1169,0.6866345405578613
1170,0.48799678683280945
1171,0.2791217565536499
1172,0.39286869764328003
1173,0.23518919944763184
1174,0.4815060794353485
1175,0.3599471151828766
1176,0.4766892194747925
1177,0.37155580520629883
1178,0.43487030267715454
1179,0.38181769847869873
1180,0.3814898133277893
1181,0.44445908069610596
1182,0.41574227809906006
1183,0.3814898133277893
1184,0.23518919944763184
1185,0.6726700067520142
1186,0.2791217565536499
1187,0.44445908069610596
1188,0.23107032477855682
1189,0.25846487283706665
1190,0.24111239612102509
1191,0.4444597065448761
1192,0.6944299340248108
1193,0.597436249256134
1194,0.248942568898201
1195,0.6719545722007751
1196,0.3550737500190735
1197,0.23518919944763184
1198,0.3790505528450012
1199,0.2340749055147171
1200,0.39579421281814575
1201,0.27262672781944275
1202,0.3599471151828766
1203,0.3538978099822998
1204,0.3599471151828766
1205,0.4011479318141937
1206,0.5687600374221802
1207,0.42776864767074585
1208,0.25846487283706665
1209,0.285072922706604
1210,0.25846487283706665
1211,0.2439870834350586
1212,0.4011479318141937
1213,0.3599471151828766
1214,0.437425822019577
1215,0.47933247685432434
1216,0.719977617263794
1217,0.7322940230369568
1218,0.4011479318141937
1219,0.38181769847869873
1220,0.41574227809906006
1221,0.40114733576774597
1222,0.22424668073654175
1223,0.3599471151828766
1224,0.40628477931022644
1225,0.700544536113739
1226,0.25846487283706665
1227,0.280890554189682
1228,0.42754992842674255
1229,0.392869234085083
1230,0.3951514959335327
1231,0.3032258450984955
1232,0.3790505528450012
1233,0.31699785590171814
1234,0.6928557753562927
1235,0.48799678683280945
1236,0.5268806219100952
1237,0.280890554189682
1238,0.2701413333415985
1239,0.3957948088645935
1240,0.2340749055147171
1241,0.27014097571372986
1242,0.26859405636787415
1243,0.46067073941230774
1244,0.5172364115715027
1245,0.4780673682689667
1246,0.2701413333415985
1247,0.4030749797821045
1248,0.4062853753566742
1249,0.4369997978210449
1250,0.4246193468570709
1251,0.42754992842674255
1252,0.35522064566612244
1253,0.6972619295120239
1254,0.4369997978210449
1255,0.35188785195350647
1256,0.6632674932479858
